"Id","date_ins","date_record","id_stz","id_measure","raw_data","val_data","ist_data","min_data","max_data","count_data","std_data","var_data","int_data","minute_min","minute_max","perc_data","error_code","val_code","measure_state","year_record"
"146",02/09/2019 01:01:15,02/09/2019 01:00:00,7,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"147",02/09/2019 02:01:47,02/09/2019 02:00:00,7,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"148",02/09/2019 03:01:05,02/09/2019 03:00:00,7,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"149",02/09/2019 04:01:05,02/09/2019 04:00:00,7,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"150",02/09/2019 05:03:28,02/09/2019 05:00:00,7,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"151",02/09/2019 06:09:33,02/09/2019 06:00:00,7,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"152",02/09/2019 07:00:55,02/09/2019 07:00:00,7,8,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"153",02/09/2019 08:02:09,02/09/2019 08:00:00,7,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"154",02/09/2019 09:03:17,02/09/2019 09:00:00,7,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"155",02/09/2019 10:01:37,02/09/2019 10:00:00,7,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"156",02/09/2019 11:03:40,02/09/2019 11:00:00,7,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"157",02/09/2019 12:03:27,02/09/2019 12:00:00,7,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"158",02/09/2019 13:01:49,02/09/2019 13:00:00,7,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"159",02/09/2019 14:07:59,02/09/2019 14:00:00,7,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"160",02/09/2019 15:01:43,02/09/2019 15:00:00,7,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"161",02/09/2019 16:05:57,02/09/2019 16:00:00,7,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"162",02/09/2019 17:00:56,02/09/2019 17:00:00,7,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"163",02/09/2019 18:07:17,02/09/2019 18:00:00,7,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"164",02/09/2019 19:01:28,02/09/2019 19:00:00,7,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"165",02/09/2019 20:02:16,02/09/2019 20:00:00,7,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
