"Id","date_ins","date_record","id_stz","id_measure","raw_data","val_data","ist_data","min_data","max_data","count_data","std_data","var_data","int_data","minute_min","minute_max","perc_data","error_code","val_code","measure_state","year_record"
"2247",2019-08-25 15:04:35,2019-08-25 15:00:00,104,8,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2248",2019-08-25 16:02:39,2019-08-25 16:00:00,104,8,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2249",2019-08-25 17:02:37,2019-08-25 17:00:00,104,8,13.2,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2250",2019-08-25 18:00:57,2019-08-25 18:00:00,104,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2251",2019-08-25 19:03:45,2019-08-25 19:00:00,104,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2252",2019-08-25 20:02:55,2019-08-25 20:00:00,104,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2253",2019-08-25 21:04:56,2019-08-25 21:00:00,104,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2254",2019-08-25 22:02:36,2019-08-25 22:00:00,104,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2255",2019-08-25 23:01:36,2019-08-25 23:00:00,104,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2256",2019-08-25 00:50:38,2019-08-25 00:00:00,105,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2257",2019-08-25 01:01:52,2019-08-25 01:00:00,105,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2258",2019-08-25 02:04:58,2019-08-25 02:00:00,105,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2259",2019-08-25 03:03:27,2019-08-25 03:00:00,105,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2260",2019-08-25 04:02:56,2019-08-25 04:00:00,105,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2261",2019-08-25 05:04:17,2019-08-25 05:00:00,105,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2262",2019-08-25 06:09:52,2019-08-25 06:00:00,105,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2263",2019-08-25 07:02:42,2019-08-25 07:00:00,105,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2264",2019-08-25 08:06:04,2019-08-25 08:00:00,105,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2265",2019-08-25 09:04:02,2019-08-25 09:00:00,105,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2266",2019-08-25 10:02:14,2019-08-25 10:00:00,105,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2267",2019-08-25 11:04:30,2019-08-25 11:00:00,105,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2268",2019-08-25 12:09:09,2019-08-25 12:00:00,105,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2269",2019-08-25 13:02:53,2019-08-25 13:00:00,105,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2270",2019-08-25 14:03:21,2019-08-25 14:00:00,105,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2271",2019-08-25 15:04:37,2019-08-25 15:00:00,105,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2272",2019-08-25 16:06:13,2019-08-25 16:00:00,105,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2273",2019-08-25 17:02:38,2019-08-25 17:00:00,105,8,13.2,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2274",2019-08-25 18:03:09,2019-08-25 18:00:00,105,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2275",2019-08-25 19:03:47,2019-08-25 19:00:00,105,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2276",2019-08-25 20:02:56,2019-08-25 20:00:00,105,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2277",2019-08-25 21:04:58,2019-08-25 21:00:00,105,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2278",2019-08-25 22:00:45,2019-08-25 22:00:00,105,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2279",2019-08-25 23:01:37,2019-08-25 23:00:00,105,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2280",2019-08-25 00:56:02,2019-08-25 00:00:00,106,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2281",2019-08-25 01:03:02,2019-08-25 01:00:00,106,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2282",2019-08-25 02:04:58,2019-08-25 02:00:00,106,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2283",2019-08-25 03:03:27,2019-08-25 03:00:00,106,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2284",2019-08-25 04:02:56,2019-08-25 04:00:00,106,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2285",2019-08-25 05:01:35,2019-08-25 05:00:00,106,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2286",2019-08-25 06:01:26,2019-08-25 06:00:00,106,8,12.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2287",2019-08-25 07:02:42,2019-08-25 07:00:00,106,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2288",2019-08-25 08:06:04,2019-08-25 08:00:00,106,8,13.2,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2289",2019-08-25 09:04:03,2019-08-25 09:00:00,106,8,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2290",2019-08-25 10:02:15,2019-08-25 10:00:00,106,8,14.2,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2291",2019-08-25 11:04:31,2019-08-25 11:00:00,106,8,14.2,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2292",2019-08-25 12:04:19,2019-08-25 12:00:00,106,8,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2293",2019-08-25 13:02:54,2019-08-25 13:00:00,106,8,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2294",2019-08-25 14:03:21,2019-08-25 14:00:00,106,8,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2295",2019-08-25 15:04:39,2019-08-25 15:00:00,106,8,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2296",2019-08-25 16:06:14,2019-08-25 16:00:00,106,8,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2297",2019-08-25 17:02:39,2019-08-25 17:00:00,106,8,13.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2298",2019-08-25 18:03:13,2019-08-25 18:00:00,106,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2299",2019-08-25 19:03:47,2019-08-25 19:00:00,106,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2300",2019-08-25 20:02:56,2019-08-25 20:00:00,106,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2301",2019-08-25 21:04:58,2019-08-25 21:00:00,106,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2302",2019-08-25 22:02:37,2019-08-25 22:00:00,106,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2303",2019-08-25 23:01:37,2019-08-25 23:00:00,106,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2304",2019-08-25 00:01:28,2019-08-25 00:00:00,108,8,12.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2305",2019-08-25 01:03:03,2019-08-25 01:00:00,108,8,12.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2306",2019-08-25 02:01:04,2019-08-25 02:00:00,108,8,12.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2307",2019-08-25 03:03:28,2019-08-25 03:00:00,108,8,12.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2308",2019-08-25 04:02:57,2019-08-25 04:00:00,108,8,12.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2309",2019-08-25 05:01:36,2019-08-25 05:00:00,108,8,12.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2310",2019-08-25 06:01:27,2019-08-25 06:00:00,108,8,12.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2311",2019-08-25 07:02:43,2019-08-25 07:00:00,108,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2312",2019-08-25 08:06:05,2019-08-25 08:00:00,108,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2313",2019-08-25 09:01:12,2019-08-25 09:00:00,108,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2314",2019-08-25 10:02:15,2019-08-25 10:00:00,108,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2315",2019-08-25 11:04:35,2019-08-25 11:00:00,108,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2316",2019-08-25 12:01:17,2019-08-25 12:00:00,108,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2317",2019-08-25 13:00:48,2019-08-25 13:00:00,108,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2318",2019-08-25 14:03:22,2019-08-25 14:00:00,108,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2319",2019-08-25 15:04:40,2019-08-25 15:00:00,108,8,13.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2320",2019-08-25 16:02:40,2019-08-25 16:00:00,108,8,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2321",2019-08-25 17:02:39,2019-08-25 17:00:00,108,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2322",2019-08-25 18:03:13,2019-08-25 18:00:00,108,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2323",2019-08-25 19:03:49,2019-08-25 19:00:00,108,8,12.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2324",2019-08-25 20:02:57,2019-08-25 20:00:00,108,8,12.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2325",2019-08-25 21:04:59,2019-08-25 21:00:00,108,8,12.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2326",2019-08-25 22:02:38,2019-08-25 22:00:00,108,8,12.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2327",2019-08-25 23:01:38,2019-08-25 23:00:00,108,8,12.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2328",2019-08-25 00:01:29,2019-08-25 00:00:00,109,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2329",2019-08-25 01:06:28,2019-08-25 01:00:00,109,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2330",2019-08-25 02:05:00,2019-08-25 02:00:00,109,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2331",2019-08-25 03:03:29,2019-08-25 03:00:00,109,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2332",2019-08-25 04:02:58,2019-08-25 04:00:00,109,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2333",2019-08-25 05:04:17,2019-08-25 05:00:00,109,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2334",2019-08-25 06:11:44,2019-08-25 06:00:00,109,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2335",2019-08-25 07:02:43,2019-08-25 07:00:00,109,8,13.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2336",2019-08-25 08:06:06,2019-08-25 08:00:00,109,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2337",2019-08-25 09:04:04,2019-08-25 09:00:00,109,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2338",2019-08-25 10:14:22,2019-08-25 10:00:00,109,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2339",2019-08-25 11:04:35,2019-08-25 11:00:00,109,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2340",2019-08-25 13:04:34,2019-08-25 12:00:00,109,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2341",2019-08-25 13:09:26,2019-08-25 13:00:00,109,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2342",2019-08-25 14:03:22,2019-08-25 14:00:00,109,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2343",2019-08-25 15:04:40,2019-08-25 15:00:00,109,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2344",2019-08-25 16:06:15,2019-08-25 16:00:00,109,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2345",2019-08-25 17:05:07,2019-08-25 17:00:00,109,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2346",2019-08-25 18:07:26,2019-08-25 18:00:00,109,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2347",2019-08-25 19:03:49,2019-08-25 19:00:00,109,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2348",2019-08-25 20:02:57,2019-08-25 20:00:00,109,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2349",2019-08-25 21:05:00,2019-08-25 21:00:00,109,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2350",2019-08-25 22:02:38,2019-08-25 22:00:00,109,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2351",2019-08-25 23:09:26,2019-08-25 23:00:00,109,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2352",2019-08-25 00:08:35,2019-08-25 00:00:00,111,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2353",2019-08-25 01:03:03,2019-08-25 01:00:00,111,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2354",2019-08-25 02:05:01,2019-08-25 02:00:00,111,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2355",2019-08-25 03:03:30,2019-08-25 03:00:00,111,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2356",2019-08-25 04:02:58,2019-08-25 04:00:00,111,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2357",2019-08-25 05:04:18,2019-08-25 05:00:00,111,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2358",2019-08-25 06:09:52,2019-08-25 06:00:00,111,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2359",2019-08-25 07:02:44,2019-08-25 07:00:00,111,8,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2360",2019-08-25 08:06:06,2019-08-25 08:00:00,111,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2361",2019-08-25 09:04:04,2019-08-25 09:00:00,111,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2362",2019-08-25 10:02:16,2019-08-25 10:00:00,111,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2363",2019-08-25 11:04:36,2019-08-25 11:00:00,111,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2364",2019-08-25 12:04:21,2019-08-25 12:00:00,111,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2365",2019-08-25 13:02:55,2019-08-25 13:00:00,111,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2366",2019-08-25 14:03:23,2019-08-25 14:00:00,111,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2367",2019-08-25 15:04:41,2019-08-25 15:00:00,111,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2368",2019-08-25 16:11:25,2019-08-25 16:00:00,111,8,13.2,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2369",2019-08-25 17:02:40,2019-08-25 17:00:00,111,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2370",2019-08-25 18:03:13,2019-08-25 18:00:00,111,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2371",2019-08-25 19:03:50,2019-08-25 19:00:00,111,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2372",2019-08-25 20:02:58,2019-08-25 20:00:00,111,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2373",2019-08-25 21:05:01,2019-08-25 21:00:00,111,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2374",2019-08-25 22:02:38,2019-08-25 22:00:00,111,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2375",2019-08-25 23:03:58,2019-08-25 23:00:00,111,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2376",2019-08-25 00:01:29,2019-08-25 00:00:00,112,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2377",2019-08-25 01:03:04,2019-08-25 01:00:00,112,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2378",2019-08-25 02:01:04,2019-08-25 02:00:00,112,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2379",2019-08-25 03:03:30,2019-08-25 03:00:00,112,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2380",2019-08-25 04:02:59,2019-08-25 04:00:00,112,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2381",2019-08-25 05:01:37,2019-08-25 05:00:00,112,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2382",2019-08-25 06:01:27,2019-08-25 06:00:00,112,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2383",2019-08-25 07:02:45,2019-08-25 07:00:00,112,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2384",2019-08-25 08:03:13,2019-08-25 08:00:00,112,8,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2385",2019-08-25 09:04:05,2019-08-25 09:00:00,112,8,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2386",2019-08-25 10:02:16,2019-08-25 10:00:00,112,8,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2387",2019-08-25 11:04:37,2019-08-25 11:00:00,112,8,13.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2388",2019-08-25 12:01:17,2019-08-25 12:00:00,112,8,13.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2389",2019-08-25 13:02:56,2019-08-25 13:00:00,112,8,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2390",2019-08-25 14:56:46,2019-08-25 14:00:00,112,8,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2391",2019-08-25 15:04:41,2019-08-25 15:00:00,112,8,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2392",2019-08-25 16:06:16,2019-08-25 16:00:00,112,8,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2393",2019-08-25 17:02:40,2019-08-25 17:00:00,112,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2394",2019-08-25 18:00:58,2019-08-25 18:00:00,112,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2395",2019-08-25 19:03:51,2019-08-25 19:00:00,112,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2396",2019-08-25 20:00:59,2019-08-25 20:00:00,112,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2397",2019-08-25 21:01:28,2019-08-25 21:00:00,112,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2398",2019-08-25 22:02:39,2019-08-25 22:00:00,112,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2399",2019-08-25 23:01:38,2019-08-25 23:00:00,112,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2400",2019-08-25 00:01:30,2019-08-25 00:00:00,113,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2401",2019-08-25 01:46:15,2019-08-25 01:00:00,113,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2402",2019-08-25 02:05:03,2019-08-25 02:00:00,113,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2403",2019-08-25 03:01:27,2019-08-25 03:00:00,113,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2404",2019-08-25 04:02:59,2019-08-25 04:00:00,113,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2405",2019-08-25 05:04:18,2019-08-25 05:00:00,113,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2406",2019-08-25 06:01:28,2019-08-25 06:00:00,113,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2407",2019-08-25 07:45:12,2019-08-25 07:00:00,113,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2408",2019-08-25 08:03:14,2019-08-25 08:00:00,113,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2409",2019-08-25 09:01:13,2019-08-25 09:00:00,113,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2410",2019-08-25 10:02:16,2019-08-25 10:00:00,113,8,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2411",2019-08-25 11:04:37,2019-08-25 11:00:00,113,8,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2412",2019-08-25 12:01:18,2019-08-25 12:00:00,113,8,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2413",2019-08-25 13:02:57,2019-08-25 13:00:00,113,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2414",2019-08-25 14:03:23,2019-08-25 14:00:00,113,8,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2415",2019-08-25 15:04:41,2019-08-25 15:00:00,113,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
"2416",2019-08-25 16:06:16,2019-08-25 16:00:00,113,8,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019
